clip,slice_order,frame_idx,frame_name,timestamp_ns,rgb_path,depth_path,stereo_left_path,stereo_right_path,gaze_x,gaze_y,has_hands,source_archive,split,notes,pose_00,pose_01,pose_02,pose_03,pose_04,pose_05,pose_06,pose_07,pose_08,pose_09,pose_10,pose_11,pose_12,pose_13,pose_14,pose_15
10_assy_0_1,31,31,000031.jpg,3100000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000031.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000031.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000031.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000031.jpg,815,452,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9913599242247794,-0.12895452968121524,0.024004789433285576,0.033,-0.10175126798674011,0.6405423623388599,-0.7611518649470967,-0.022,0.08277789622918906,-0.7570179729200949,-0.6481293146987106,-0.159,0.0,0.0,0.0,1.0
10_assy_0_1,32,32,000032.jpg,3200000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000032.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000032.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000032.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000032.jpg,807,452,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9917284342313079,-0.12503800771816945,0.028986365122060872,0.032,-0.10316031443286447,0.6421066579261677,-0.7596426721643539,-0.021,0.0763718682711832,-0.756349480381099,-0.6496943906668816,-0.159,0.0,0.0,0.0,1.0
10_assy_0_1,33,33,000033.jpg,3300000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000033.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000033.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000033.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000033.jpg,803,451,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9903059335883642,-0.13492786636603957,0.032994374938568584,0.028,-0.11304858149270196,0.6448866920338526,-0.7558711349562985,-0.022,0.08071044617747197,-0.7522736372594372,-0.6538885215098138,-0.158,0.0,0.0,0.0,1.0
10_assy_0_1,34,34,000034.jpg,3400000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000034.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000034.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000034.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000034.jpg,803,453,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9882875245395824,-0.1489897404227878,0.03301251411472377,0.023,-0.122018265606597,0.6415822957448787,-0.7572870662074515,-0.022,0.09164775882574801,-0.7524454897435968,-0.652247248569694,-0.157,0.0,0.0,0.0,1.0
10_assy_0_1,35,35,000035.jpg,3500000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000035.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000035.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000035.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000035.jpg,808,454,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9866656842924665,-0.15801488573126135,0.03901439897032039,0.017,-0.13265563528387456,0.6418383700648056,-0.7552787492972282,-0.022,0.09430434702128301,-0.7503831038875344,-0.654241459656142,-0.153,0.0,0.0,0.0,1.0
10_assy_0_1,36,36,000036.jpg,3600000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000036.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000036.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000036.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000036.jpg,812,455,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9858444042620531,-0.1600384631447612,0.04998500674662677,0.011,-0.1428977394042231,0.6460785816714479,-0.7497751011994015,-0.021,0.08769861263646164,-0.7463043324406425,-0.6598020890554733,-0.149,0.0,0.0,0.0,1.0
10_assy_0_1,37,37,000037.jpg,3700000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000037.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000037.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000037.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000037.jpg,812,455,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9847440177687509,-0.16296944998361218,0.06099326061703215,0.004,-0.1541926153816247,0.6547867058992205,-0.7399182435508819,-0.02,0.08064649298284848,-0.7380347743498857,-0.6699259772690417,-0.149,0.0,0.0,0.0,1.0
10_assy_0_1,38,38,000038.jpg,3800000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000038.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000038.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000038.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000038.jpg,809,467,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9830333414495565,-0.16695523173735646,0.07596973209144117,-0.0,-0.16795188964557212,0.6527680097682232,-0.7387056844154608,-0.021,0.07374016790733061,-0.7389315773593373,-0.6697331644903367,-0.151,0.0,0.0,0.0,1.0
10_assy_0_1,39,39,000039.jpg,3900000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000039.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000039.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000039.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000039.jpg,789,480,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.981887570129453,-0.17399146884418432,0.074991788848657,-0.003,-0.17115721857645258,0.6448268995555682,-0.7449184358966596,-0.023,0.08125273013536681,-0.7442615389626126,-0.6629274134221279,-0.155,0.0,0.0,0.0,1.0
10_assy_0_1,40,40,000040.jpg,4000000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000040.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000040.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000040.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000040.jpg,722,490,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9831400091409971,-0.17308069788950411,0.058981305888580485,-0.006,-0.1578193276971008,0.6402713191901783,-0.7517617292917377,-0.024,0.09235140622359356,-0.7483954234497637,-0.6567918299796166,-0.158,0.0,0.0,0.0,1.0
10_assy_0_1,41,41,000041.jpg,4100000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000041.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000041.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000041.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000041.jpg,721,495,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.98368071304246,-0.17194583792147808,0.052980030292160474,-0.007,-0.15204953458865528,0.6370051432232109,-0.7557151490730815,-0.025,0.09619352275309799,-0.7514380056456138,-0.6527539581279395,-0.161,0.0,0.0,0.0,1.0
10_assy_0_1,42,42,000042.jpg,4200000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000042.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000042.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000042.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000042.jpg,656,466,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9837707816574683,-0.17690605531499573,0.029988276875164824,-0.014,-0.1376275638052636,0.6367321234325658,-0.7587034049416701,-0.025,0.1151247273094793,-0.7505174552146963,-0.6507456081910767,-0.162,0.0,0.0,0.0,1.0
10_assy_0_1,43,43,000043.jpg,4300000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000043.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000043.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000043.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000043.jpg,158,428,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.971316612507677,-0.21797011661739657,-0.09504244593027829,-0.026,-0.06655801016099042,0.6329278955855365,-0.7713444822341532,-0.026,0.2282850620387169,-0.7428938734782129,-0.6292810367383689,-0.16,0.0,0.0,0.0,1.0
10_assy_0_1,44,44,000044.jpg,4400000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000044.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000044.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000044.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000044.jpg,283,423,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9469971999184142,-0.2589590807132304,-0.19009602274335322,-0.04,-0.01909163258678775,0.6360766598082614,-0.7713896501848702,-0.025,0.32067399787300177,-0.7268745953486915,-0.6073067673958705,-0.156,0.0,0.0,0.0,1.0
10_assy_0_1,45,45,000045.jpg,4500000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000045.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000045.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000045.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000045.jpg,606,212,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9294012581108251,-0.2838099439538565,-0.2359347730516305,-0.053,-0.008081393839991515,0.6547629920798447,-0.755791052656918,-0.023,0.36898237423435076,-0.7005264733866653,-0.6108311285362128,-0.152,0.0,0.0,0.0,1.0
10_assy_0_1,46,46,000046.jpg,4600000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000046.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000046.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000046.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000046.jpg,634,234,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9229406330851279,-0.3009914413343591,-0.23996820631885463,-0.063,-0.021908190783361498,0.6634487624947694,-0.7479009096937635,-0.021,0.3843183823043378,-0.6850108698317307,-0.6189179987973792,-0.149,0.0,0.0,0.0,1.0
10_assy_0_1,47,47,000047.jpg,4700000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000047.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000047.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000047.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000047.jpg,767,204,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9239490325324593,-0.3079175832794713,-0.22694701405760426,-0.072,-0.043852754886946455,0.674656562561972,-0.7368279707509001,-0.016,0.37999358043414094,-0.6708392389383568,-0.6368513125757441,-0.148,0.0,0.0,0.0,1.0
10_assy_0_1,48,48,000048.jpg,4800000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000048.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000048.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000048.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000048.jpg,763,224,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9288274274121632,-0.30795642359644393,-0.2060156577850101,-0.08,-0.06589884510146364,0.68447148551483,-0.7260551822908609,-0.008,0.36460520059537843,-0.660803773205639,-0.656049861684304,-0.149,0.0,0.0,0.0,1.0
10_assy_0_1,49,49,000049.jpg,4900000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000049.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000049.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000049.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000049.jpg,748,250,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9298549485198833,-0.30879774935305254,-0.20003430882619785,-0.089,-0.0800890772785281,0.7005228482765321,-0.7091216247888713,-0.002,0.3591037655243388,-0.6433596886944536,-0.6761159638325488,-0.153,0.0,0.0,0.0,1.0
10_assy_0_1,50,50,000050.jpg,5000000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000050.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000050.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000050.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000050.jpg,739,284,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9298876758146131,-0.30678837138568954,-0.20295271752458363,-0.097,-0.08086084112800437,0.7087237900459532,-0.7008367240627247,0.002,0.35884597634663373,-0.6352885050159621,-0.6838406836788926,-0.158,0.0,0.0,0.0,1.0
10_assy_0_1,51,51,000051.jpg,5100000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000051.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000051.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000051.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000051.jpg,0,0,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9277799756108666,-0.31494966710867645,-0.20007754507598752,-0.106,-0.08941354711145508,0.7082550197904943,-0.7002714077659562,0.002,0.3622561724090392,-0.63180814661549,-0.6852655918852573,-0.164,0.0,0.0,0.0,1.0
10_assy_0_1,52,52,000052.jpg,5200000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000052.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000052.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000052.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000052.jpg,720,356,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9274471470419308,-0.32207346585351093,-0.19002755599357346,-0.115,-0.09829313678111512,0.7002460003471879,-0.7071025373024022,0.001,0.3608050009430473,-0.637121826333766,-0.6810987664822291,-0.17,0.0,0.0,0.0,1.0
10_assy_0_1,53,53,000053.jpg,5300000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000053.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000053.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000053.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000053.jpg,717,372,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9214496145487897,-0.3410877725610997,-0.18598316928473516,-0.122,-0.11066645669612783,0.6893400534614541,-0.715935210795002,-0.002,0.3724023942057985,-0.6391161256791033,-0.6729391017668106,-0.176,0.0,0.0,0.0,1.0
10_assy_0_1,54,54,000054.jpg,5400000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000054.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000054.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000054.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000054.jpg,723,383,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9205730213027092,-0.3461027732528622,-0.18099221750196753,-0.126,-0.10952211531815514,0.6735650357244226,-0.7309685690272832,-0.005,0.37490027834857415,-0.653087293549825,-0.6579717078248323,-0.18,0.0,0.0,0.0,1.0
10_assy_0_1,55,55,000055.jpg,5500000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000055.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000055.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000055.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000055.jpg,732,390,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.9163712345088179,-0.35705376128289346,-0.18104245943569033,-0.131,-0.10670415129747259,0.6537201168471444,-0.7491757023057021,-0.008,0.38584710010659806,-0.6672050812029944,-0.637149429063728,-0.183,0.0,0.0,0.0,1.0
10_assy_0_1,56,56,000056.jpg,5600000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000056.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000056.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000056.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000056.jpg,478,557,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.900614270812082,-0.3832206256385643,-0.20502655265796513,-0.135,-0.09321481372974144,0.6310763801781057,-0.7700997343738203,-0.01,0.424505516702612,-0.6744512988099929,-0.6040782331971266,-0.184,0.0,0.0,0.0,1.0
10_assy_0_1,57,57,000057.jpg,5700000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000057.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000057.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000057.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000057.jpg,503,541,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.8885872065076439,-0.39922948537798736,-0.22589509608614608,-0.137,-0.08234750620533526,0.6232950145458398,-0.7776388705974409,-0.01,0.45125565331938394,-0.6723980538692306,-0.5867275283299457,-0.184,0.0,0.0,0.0,1.0
10_assy_0_1,58,58,000058.jpg,5800000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000058.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000058.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000058.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000058.jpg,535,531,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.8860718477276062,-0.3989813759284183,-0.23598843684988458,-0.138,-0.07297797438304468,0.6228103080757558,-0.7789618318053394,-0.008,0.45776729450620807,-0.6729941915179123,-0.5809715330923005,-0.184,0.0,0.0,0.0,1.0
10_assy_0_1,59,59,000059.jpg,5900000000,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/rgb/000059.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/depth/000059.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_left/000059.jpg,/tmp/industreal_pilot/dataset_batch/raw_cad_dataset__all_test_clips/test_p2/10_assy_0_1/stereo_right/000059.jpg,759,537,True,test_p2,test,non_metric_jpg;depth_is_duplicated_possible=true,-0.8873209980949511,-0.3991306825451251,-0.23098949021728724,-0.135,-0.07714052468688488,0.6223050352979952,-0.7789645579189037,-0.007,0.4546545785437685,-0.6733729585406765,-0.5829734753102963,-0.181,0.0,0.0,0.0,1.0
